t,measureStartTime,full,gain,int_idx,state
2572,0,0,0,0,IDLE
2573,0,0,0,0,IDLE
2574,0,0,0,0,IDLE
2575,0,0,0,0,IDLE
2576,0,0,0,0,IDLE
2577,0,0,0,0,IDLE
2578,0,0,0,0,IDLE
2579,0,0,0,0,IDLE
2580,0,0,0,0,IDLE
2581,0,0,0,0,IDLE
2582,0,0,0,0,IDLE
2583,0,0,0,0,IDLE
2584,0,0,0,0,IDLE
2585,0,0,0,0,IDLE
2586,0,0,0,0,IDLE
2587,0,0,0,0,IDLE
2588,0,0,0,0,IDLE
2589,0,0,0,0,IDLE
2590,0,0,0,0,IDLE
2591,0,0,0,0,IDLE
2592,0,0,0,0,IDLE
2593,0,0,0,0,IDLE
2594,0,0,0,0,IDLE
2594,0,0,0,0,IDLE
2595,0,0,0,0,IDLE
2596,0,0,0,0,IDLE
2597,0,0,0,0,IDLE
2598,0,0,0,0,IDLE
2599,0,0,0,0,IDLE
2600,0,0,0,0,IDLE
2601,0,0,0,0,IDLE
2602,0,0,0,0,IDLE
2603,0,0,0,0,IDLE
2604,0,0,0,0,IDLE
2605,0,0,0,0,IDLE
2606,0,0,0,0,IDLE
2607,0,0,0,0,IDLE
2608,0,0,0,0,IDLE
2609,0,0,0,0,IDLE
2610,0,0,0,0,IDLE
2610,0,0,0,0,IDLE
2611,0,0,0,0,IDLE
2612,0,0,0,0,IDLE
2613,0,0,0,0,IDLE
2614,0,0,0,0,IDLE
2615,0,0,0,0,IDLE
2616,0,0,0,0,IDLE
2617,0,0,0,0,IDLE
2618,0,0,0,0,IDLE
2619,0,0,0,0,IDLE
2620,0,0,0,0,IDLE
2621,0,0,0,0,IDLE
2622,0,0,0,0,IDLE
2623,0,0,0,0,IDLE
2624,0,0,0,0,IDLE
2625,0,0,0,0,IDLE
2626,0,0,0,0,IDLE
2627,0,0,0,0,IDLE
2628,0,0,0,0,IDLE
2629,0,0,0,0,IDLE
2630,0,0,0,0,IDLE
2631,0,0,0,0,IDLE
2632,0,0,0,0,IDLE
2633,0,0,0,0,IDLE
2634,0,0,0,0,IDLE
2635,0,0,0,0,IDLE
2636,0,0,0,0,IDLE
2638,0,0,0,0,IDLE
2639,0,0,0,0,IDLE
2640,0,0,0,0,IDLE
2641,0,0,0,0,IDLE
2642,0,0,0,0,IDLE
2643,0,0,0,0,IDLE
2644,0,0,0,0,IDLE
2645,0,0,0,0,IDLE
2646,0,0,0,0,IDLE
2647,0,0,0,0,IDLE
2648,0,0,0,0,IDLE
2649,0,0,0,0,IDLE
2650,0,0,0,0,IDLE
2651,0,0,0,0,IDLE
2652,0,0,0,0,IDLE
