t,measureStartTime,full,gain,int_idx,state
1085,0,0,0,0,IDLE
1086,0,0,0,0,IDLE
1087,0,0,0,0,IDLE
1088,0,0,0,0,IDLE
1089,0,0,0,0,IDLE
1089,0,0,0,0,IDLE
1090,0,0,0,0,IDLE
1091,0,0,0,0,IDLE
1092,0,0,0,0,IDLE
1093,0,0,0,0,IDLE
1094,0,0,0,0,IDLE
1095,0,0,0,0,IDLE
1096,0,0,0,0,IDLE
1096,0,0,0,0,IDLE
1098,0,0,0,0,IDLE
1099,0,0,0,0,IDLE
1100,0,0,0,0,IDLE
1101,0,0,0,0,IDLE
1102,0,0,0,0,IDLE
1103,0,0,0,0,IDLE
1103,0,0,0,0,IDLE
1104,0,0,0,0,IDLE
1105,0,0,0,0,IDLE
1106,0,0,0,0,IDLE
1107,0,0,0,0,IDLE
1108,0,0,0,0,IDLE
1109,0,0,0,0,IDLE
1109,0,0,0,0,IDLE
1110,0,0,0,0,IDLE
1111,0,0,0,0,IDLE
1112,0,0,0,0,IDLE
1113,0,0,0,0,IDLE
1114,0,0,0,0,IDLE
1115,0,0,0,0,IDLE
1116,0,0,0,0,IDLE
1117,0,0,0,0,IDLE
1117,0,0,0,0,IDLE
1118,0,0,0,0,IDLE
1119,0,0,0,0,IDLE
1120,0,0,0,0,IDLE
1121,0,0,0,0,IDLE
1122,0,0,0,0,IDLE
1123,0,0,0,0,IDLE
1123,0,0,0,0,IDLE
1124,0,0,0,0,IDLE
1125,0,0,0,0,IDLE
1126,0,0,0,0,IDLE
1127,0,0,0,0,IDLE
1128,0,0,0,0,IDLE
1129,0,0,0,0,IDLE
1129,0,0,0,0,IDLE
1131,0,0,0,0,IDLE
1131,0,0,0,0,IDLE
1132,0,0,0,0,IDLE
1133,0,0,0,0,IDLE
1134,0,0,0,0,IDLE
1135,0,0,0,0,IDLE
1136,0,0,0,0,IDLE
1137,0,0,0,0,IDLE
1137,0,0,0,0,IDLE
1138,0,0,0,0,IDLE
1139,0,0,0,0,IDLE
1140,0,0,0,0,IDLE
1141,0,0,0,0,IDLE
1142,0,0,0,0,IDLE
1143,0,0,0,0,IDLE
1143,0,0,0,0,IDLE
1144,0,0,0,0,IDLE
1145,0,0,0,0,IDLE
1146,0,0,0,0,IDLE
1147,0,0,0,0,IDLE
1148,0,0,0,0,IDLE
1149,0,0,0,0,IDLE
1149,0,0,0,0,IDLE
1150,0,0,0,0,IDLE
1151,0,0,0,0,IDLE
1152,0,0,0,0,IDLE
1153,0,0,0,0,IDLE
1154,0,0,0,0,IDLE
1155,0,0,0,0,IDLE
1156,0,0,0,0,IDLE
1157,0,0,0,0,IDLE
1157,0,0,0,0,IDLE
