t,measureStartTime,full,gain,int_idx,state
TSL2591 found,0,0,0,0,SETUP
AW9523 found,0,0,0,0,SETUP
124028,0,0,0,0,IDLE
124030,0,0,0,0,IDLE
124031,0,0,0,0,IDLE
124032,0,0,0,0,IDLE
124034,0,0,0,0,IDLE
124035,0,0,0,0,IDLE
124036,0,0,0,0,IDLE
124037,0,0,0,0,IDLE
124039,0,0,0,0,IDLE
124040,0,0,0,0,IDLE
124041,0,0,0,0,IDLE
124043,0,0,0,0,IDLE
124044,0,0,0,0,IDLE
124045,0,0,0,0,IDLE
124047,0,0,0,0,IDLE
124048,0,0,0,0,IDLE
124050,0,0,0,0,IDLE
124051,0,0,0,0,IDLE
124053,0,0,0,0,IDLE
124054,0,0,0,0,IDLE
124055,0,0,0,0,IDLE
124056,0,0,0,0,IDLE
124058,0,0,0,0,IDLE
124059,0,0,0,0,IDLE
124060,0,0,0,0,IDLE
124061,0,0,0,0,IDLE
124062,0,0,0,0,IDLE
124064,0,0,0,0,IDLE
124065,0,0,0,0,IDLE
124066,0,0,0,0,IDLE
124067,0,0,0,0,IDLE
124069,0,0,0,0,IDLE
124070,0,0,0,0,IDLE
124071,0,0,0,0,IDLE
124072,0,0,0,0,IDLE
124074,0,0,0,0,IDLE
124075,0,0,0,0,IDLE
124076,0,0,0,0,IDLE
124077,0,0,0,0,IDLE
124078,0,0,0,0,IDLE
124080,0,0,0,0,IDLE
124081,0,0,0,0,IDLE
124082,0,0,0,0,IDLE
124084,0,0,0,0,IDLE
124085,0,0,0,0,IDLE
124086,0,0,0,0,IDLE
124088,0,0,0,0,IDLE
124089,0,0,0,0,IDLE
124090,0,0,0,0,IDLE
124091,0,0,0,0,IDLE
124092,0,0,0,0,IDLE
124093,0,0,0,0,IDLE
124095,0,0,0,0,IDLE
124096,0,0,0,0,IDLE
124097,0,0,0,0,IDLE
124098,0,0,0,0,IDLE
124100,0,0,0,0,IDLE
124101,0,0,0,0,IDLE
124102,0,0,0,0,IDLE
124103,0,0,0,0,IDLE
124104,0,0,0,0,IDLE
124106,0,0,0,0,IDLE
124107,0,0,0,0,IDLE
124108,0,0,0,0,IDLE
124110,0,0,0,0,IDLE
124111,0,0,0,0,IDLE
124112,0,0,0,0,IDLE
124114,0,0,0,0,IDLE
124115,0,0,0,0,IDLE
124116,0,0,0,0,IDLE
124117,0,0,0,0,IDLE
124118,0,0,0,0,IDLE
124120,0,0,0,0,IDLE
