t,measureStartTime,full,gain,int_idx,state
TSL2591 found,0,0,0,0,SETUP
AW9523 found,0,0,0,0,SETUP
16388,0,0,0,0,IDLE
16389,0,0,0,0,IDLE
16390,0,0,0,0,IDLE
16391,0,0,0,0,IDLE
16392,0,0,0,0,IDLE
16393,0,0,0,0,IDLE
16394,0,0,0,0,IDLE
16395,0,0,0,0,IDLE
16396,0,0,0,0,IDLE
16397,0,0,0,0,IDLE
16398,0,0,0,0,IDLE
16399,0,0,0,0,IDLE
16400,0,0,0,0,IDLE
16401,0,0,0,0,IDLE
16402,0,0,0,0,IDLE
16402,0,0,0,0,IDLE
16403,0,0,0,0,IDLE
16404,0,0,0,0,IDLE
16405,0,0,0,0,IDLE
16406,0,0,0,0,IDLE
16407,0,0,0,0,IDLE
16408,0,0,0,0,IDLE
16409,0,0,0,0,IDLE
16410,0,0,0,0,IDLE
16411,0,0,0,0,IDLE
16411,0,0,0,0,IDLE
16412,0,0,0,0,IDLE
16414,0,0,0,0,IDLE
16414,0,0,0,0,IDLE
16415,0,0,0,0,IDLE
16416,0,0,0,0,IDLE
16417,0,0,0,0,IDLE
16418,0,0,0,0,IDLE
16419,0,0,0,0,IDLE
16420,0,0,0,0,IDLE
16421,0,0,0,0,IDLE
16422,0,0,0,0,IDLE
16422,0,0,0,0,IDLE
16423,0,0,0,0,IDLE
16424,0,0,0,0,IDLE
16425,0,0,0,0,IDLE
16426,0,0,0,0,IDLE
16427,0,0,0,0,IDLE
16428,0,0,0,0,IDLE
16429,0,0,0,0,IDLE
16430,0,0,0,0,IDLE
16431,0,0,0,0,IDLE
16431,0,0,0,0,IDLE
16432,0,0,0,0,IDLE
16433,0,0,0,0,IDLE
16434,0,0,0,0,IDLE
16435,0,0,0,0,IDLE
16436,0,0,0,0,IDLE
16436,0,0,0,0,IDLE
16437,0,0,0,0,IDLE
16438,0,0,0,0,IDLE
16439,0,0,0,0,IDLE
16440,0,0,0,0,IDLE
16441,0,0,0,0,IDLE
16442,0,0,0,0,IDLE
16443,0,0,0,0,IDLE
16444,0,0,0,0,IDLE
16444,0,0,0,0,IDLE
16445,0,0,0,0,IDLE
16446,0,0,0,0,IDLE
16448,0,0,0,0,IDLE
16449,0,0,0,0,IDLE
16449,0,0,0,0,IDLE
16450,0,0,0,0,IDLE
16451,0,0,0,0,IDLE
16452,0,0,0,0,IDLE
16453,0,0,0,0,IDLE
16454,0,0,0,0,IDLE
